x,growth,qty_monop,differ,q_cournot_harvest,q_cournot_farmed,q_bertrand_harvest,q_bertrand_farmed,ss_monop,ss_cournot,ss_bertrand
31,6.230200134554534,0.14280413039750872,6.087396004157025,0.08049919158343359,503.176959483388,0.03809022081750997,845.7076361684581,6.087396004157025,6.1497009429711005,6.192109913737024
32,6.430855878651241,0.15216315477921188,6.278692723872029,0.08577521986028697,503.1745852706634,0.040587103956484606,845.7057477694455,6.278692723872029,6.345080658790954,6.390268774694756
33,6.63149171938594,0.161818937160144,6.469672782225795,0.0912185819881496,503.17213575770586,0.04316322917773633,845.7037994394461,6.469672782225795,6.54027313739779,6.5883284902082035
34,6.832107656758628,0.1717714443845037,6.660336212374124,0.09682926305797501,503.16961095122446,0.04581859422702379,845.701791180165,6.660336212374124,6.735278393700653,6.786289062531604
35,7.032703690769307,0.18202064227954054,6.850683048489767,0.10260724770313501,503.16701085813406,0.048553196780800334,845.6997229933597,6.850683048489767,6.930096443066172,6.984150493988507
36,7.233279821417977,0.19256649565584805,7.040713325762129,0.10855252009952479,503.16433548555574,0.051367034446218984,845.6975948808397,7.040713325762129,7.124727301318452,7.181912786971758
37,7.433836048704638,0.20340896830766592,7.230427080396972,0.11466506396567136,503.161584840816,0.05426010476113777,845.695406844467,7.230427080396972,7.3191709847389665,7.3795759439435
38,7.634372372629289,0.21454802301319031,7.419824349616099,0.12094486256284477,503.1587589314472,0.05723240519412505,845.6931588861563,7.419824349616099,7.513427510066444,7.577139967435164
39,7.834888793191932,0.2259836215348932,7.608905171657039,0.1273918986951729,503.15585776518776,0.060283933144465104,845.6908510078745,7.608905171657039,7.707496894496759,7.774604860047467
40,8.035385310392565,0.23771572461985063,7.797669585772714,0.13400615470975882,503.1528813499811,0.06341468594216373,845.6884832116409,7.797669585772714,7.901379155682806,7.971970624450401
41,8.235861924231187,0.24974429200007897,7.9861176322311085,0.14078761249680197,503.149829693977,0.06662466084795424,845.6860554995274,7.9861176322311085,8.095074311734386,8.169237263383232
42,8.436318634707803,0.26206928239288046,8.174249352314922,0.1477362534897217,503.14670280553014,0.06991385505330329,845.6835678736579,8.174249352314922,8.288582381218081,8.3664047796545
43,8.636755441822407,0.27469065350119715,8.36206478832121,0.1548520586652845,503.14350069320113,0.07328226568041708,845.6810203362088,8.36206478832121,8.481903383157123,8.56347317614199
44,8.837172345575004,0.2876083620139736,8.54956398356103,0.16213500854373403,503.14022336575584,0.07672988978224769,845.6784128894092,8.54956398356103,8.67503733703127,8.760442455792756
45,9.037569345965588,0.3008223636065281,8.73674698235906,0.16958508318892443,503.1368708321655,0.08025672434249946,845.67574553554,8.73674698235906,8.867984262776664,8.957312621623089
46,9.237946442994165,0.3143326129409326,8.923613830053233,0.17720226220845664,503.1334431016067,0.08386276627563566,845.6730182769352,8.923613830053233,9.060744180785708,9.15408367671853
47,9.438303636660732,0.3281390636664015,9.11016457299433,0.18498652475381785,503.1299401834613,0.08754801242688516,845.6702311159803,9.11016457299433,9.253317111906915,9.350755624233848
48,9.638640926965293,0.34224166841968867,9.296399258545604,0.1929378495205241,503.1263620873163,0.09131245957224934,845.667384055114,9.296399258545604,9.445703077444769,9.547328467393044
49,9.838958313907842,0.3566403788254934,9.482317935082348,0.2010562147482659,503.1227088229638,0.09515610441850925,845.6644770968271,9.482317935082348,9.637902099159575,9.743802209489333
50,10.039255797488382,0.37133514549687485,9.667920651991507,0.20934159822105705,503.1189804004011,0.0990789436032326,845.6615102436621,9.667920651991507,9.829914199267325,9.940176853885148
51,10.239533377706913,0.3863259180356753,9.853207459671237,0.21779397726738653,503.1151768298302,0.10308097369478134,845.6584834982148,9.853207459671237,10.021739400439525,10.13645240401213
52,10.439791054563434,0.4016126450329517,10.038178409530483,0.2264133287603735,503.11129812165836,0.10716219119231901,845.6553968631325,10.038178409530483,10.213377725803062,10.332628863371115
53,10.640028828057945,0.4171952740694159,10.22283355398853,0.23519962911792525,503.1073442864975,0.11132259252581846,845.6522503411156,10.22283355398853,10.40482919894002,10.528706235532127
54,10.84024669819045,0.4330737517158841,10.407172946474565,0.24415285430289832,503.10331533516415,0.11556217405606957,845.6490439349162,10.407172946474565,10.596093843887552,10.72468452413438
55,11.040444664960942,0.44924802353373366,10.591196641427208,0.25327297982326313,503.09921127868006,0.1198809320746874,845.6457776473393,10.591196641427208,10.787171685137679,10.920563732886254
56,11.240622728369427,0.46571803407536944,10.774904694294058,0.26255998073227105,503.09503212827104,0.12427886280412005,845.6424514812412,10.774904694294058,10.978062747637155,11.116343865565307
57,11.440780888415903,0.48248372688469876,10.958297161531204,0.2720138316286247,503.0907778953677,0.12875596239765713,845.6390654395319,10.958297161531204,11.168767056787278,11.312024926018246
58,11.640919145100366,0.4995450444976144,11.141374100602752,0.2816345066566518,503.08644859160506,0.13331222693943803,845.6356195251725,11.141374100602752,11.359284638443714,11.507606918160928
59,11.841037498422821,0.5169019284424862,11.324135569980335,0.2914219795064815,503.0820442288226,0.1379476524444605,845.6321137411772,11.324135569980335,11.54961551891634,11.703089845978361
60,12.041135948383268,0.5345543192406614,11.506581629142605,0.3013762234142244,503.0775648190641,0.14266223485858945,845.6285480906118,11.506581629142605,11.739759724969042,11.898473713524679
61,12.241214494981707,0.5525021564069745,11.688712338574732,0.31149721116215495,503.07301037457756,0.14745597005856573,845.6249225765952,11.688712338574732,11.929717283819551,12.09375852492314
62,12.441273138218135,0.5707453784502633,11.870527759767871,0.3217849150788976,503.068380907815,0.15232885385201506,845.6212372022975,11.870527759767871,12.119488223139237,12.288944284366119
63,12.641311878092553,0.5892839228738952,12.052027955218659,0.3322393070396155,503.06367643143267,0.15728088197745752,845.617491970942,12.052027955218659,12.309072571052937,12.484030996115095
64,12.841330714604965,0.6081177261763026,12.233212988428662,0.3428603584662029,503.05889695829075,0.16231205010431646,845.6136868858041,12.233212988428662,12.498470356138762,12.679018664500648
65,13.041329647755365,0.6272467238515248,12.414082923903841,0.35364804032747954,503.0540425014531,0.16742235383292808,845.609821950211,12.414082923903841,12.687681607427885,12.873907293922437
66,13.241308677543756,0.6466708503897598,12.594637827153996,0.36460232313938923,503.0491130741878,0.1726117886945514,845.6058971675428,12.594637827153996,12.876706354404368,13.068696888849205
67,13.441267803970138,0.6663900392779247,12.774877764692214,0.3757231769652013,503.0441086899662,0.17788035015137738,845.6019125412307,12.774877764692214,13.065544627004938,13.26338745381876
68,13.641207027034511,0.6864042230002234,12.954802804034287,0.38701057141571443,503.03902936246345,0.18322803359653944,845.5978680747597,12.954802804034287,13.254196455618796,13.457978993437973
69,13.841126346736875,0.7067133330387244,13.13441301369815,0.39846447564946386,503.0338751055583,0.18865483435412317,845.5937637716655,13.13441301369815,13.442661871087411,13.652471512382752
70,14.04102576307723,0.7273172998739452,13.313708463203284,0.41008485837293235,503.0286459333327,0.19416074767917665,845.5895996355376,13.313708463203284,13.630940904704296,13.846865015398052
71,14.240905276055571,0.7482160529854472,13.492689223070125,0.4218716878407632,503.0233418600722,0.19974576875772082,845.5853756700159,13.492689223070125,13.819033588214808,14.04115950729785
72,14.440764885671907,0.7694095208524372,13.671355364819469,0.43382493185597665,503.01796290026533,0.20540989270676008,845.5810918787938,13.671355364819469,14.00693995381593,14.235354992965148
73,14.640604591926234,0.7908976309543787,13.849706960971854,0.44594455777018993,503.0125090686039,0.21115311457429278,845.5767482656169,13.849706960971854,14.194660034156044,14.429451477351941
74,14.84042439481855,0.8126803097716102,14.02774408504694,0.4582305324838392,503.0069803799828,0.2169754293393221,845.5723448342818,14.02774408504694,14.382193862334711,14.623448965479227
75,15.040224294348858,0.8347574827859742,14.205466811562884,0.4706828224464058,503.00137684949965,0.2228768319118672,845.5678815886388,14.205466811562884,14.569541471902452,14.817347462436992
76,15.240004290517158,0.8571290744814518,14.382875216035705,0.4833013936566443,502.995698492455,0.22885731713297397,845.5633585325894,14.382875216035705,14.756702896860514,15.011146973384184
77,15.439764383323446,0.8797950083448082,14.559969374978637,0.4960862116628148,502.9899453243523,0.23491687977472672,845.558775670087,14.559969374978637,14.94367817166063,15.20484750354872
78,15.639504572767725,0.902755206866244,14.736749365901481,0.5090372415629174,502.98411736089724,0.2410555145402594,845.5541330051382,14.736749365901481,15.130467331204809,15.398449058227467
79,15.839224858849997,0.9260095915400585,14.913215267309939,0.5221544480049296,502.9782146179983,0.2472732160637669,845.5494305418011,14.913215267309939,15.317070410845067,15.59195164278623
80,16.038925241570258,0.9495580828653173,15.08936715870494,0.535437795187048,502.97223711176633,0.2535699789105174,845.5446682841861,15.08936715870494,15.50348744638321,15.78535526265974
81,16.238605720928508,0.9734006003465311,15.265205120581976,0.5488872468579313,502.96618485851445,0.2599457975768636,845.5398462364551,15.265205120581976,15.689718474070576,15.978659923351644
82,16.438266296924752,0.9975370624943417,15.44072923443041,0.5625027663169476,502.9600578747579,0.2664006664902551,845.5349644028232,15.44072923443041,15.875763530607804,16.171865630434496
83,16.637906969558983,1.0219673868262167,15.615939582732766,0.576284316414424,502.95385617721405,0.2729345800092505,845.5300227875567,15.615939582732766,16.06162265314456,16.364972389549735
84,16.83752773883121,1.0466914898671522,15.790836248964057,0.5902318595518998,502.94757978280217,0.2795475324235297,845.5250213949743,15.790836248964057,16.24729587927931,16.55798020640768
85,17.037128604741426,1.071709287150384,15.965419317591042,0.6043453576823824,502.9412287086435,0.28623951795390634,845.5199602294472,15.965419317591042,16.432783247059042,16.75088908678752
86,17.23670956728963,1.097020693218107,16.139688874071524,0.6186247723106055,502.93480297206077,0.2930105307523404,845.5148392953981,16.139688874071524,16.618084794979023,16.94369903653729
87,17.436270626475824,1.122625621622204,16.31364500485362,0.6330700644932921,502.92830259057854,0.29986056490195107,845.5096585973017,16.31364500485362,16.803200561982532,17.136410061573873
88,17.635811782300014,1.14852398492498,16.487287797375032,0.6476811948394188,502.92172758192277,0.3067896144170297,845.5044181396853,16.487287797375032,16.988130587460596,17.329022167882982
89,17.83533303476219,1.1747156946999076,16.66061734006228,0.6624581235104834,502.9150779640208,0.3137976732430525,845.4991179271278,16.66061734006228,17.172874911251707,17.52153536151914
90,18.034834383862353,1.2012006615323803,16.833633722329974,0.6774008102207771,502.9083537550012,0.32088473525669436,845.4937579642603,16.833633722329974,17.357433573641575,17.71394964860566
91,18.234315829600515,1.2279787950204706,17.006337034580046,0.6925092142376568,502.9015549731936,0.3280507942658417,845.488338255766,17.006337034580046,17.54180661536286,17.906265035334673
92,18.433777371976664,1.2550500037757029,17.17872736820096,0.7077832943818229,502.8946816371287,0.33529584400960616,845.4828588063801,17.17872736820096,17.72599407759484,18.098481527967056
93,18.633219010990803,1.282414195423828,17.350804815566974,0.7232230090275995,502.8877337655381,0.3426198781583384,845.4773196208894,17.350804815566974,17.909996001963204,18.290599132832465
94,18.832640746642934,1.310071276605609,17.522569470037325,0.7388283161032165,502.88071137735403,0.35002289031364164,845.4717207041333,17.522569470037325,18.093812430539717,18.48261785632929
95,19.032042578933055,1.3380211529776154,17.69402142595544,0.7545991730910956,502.87361449170953,0.3575048740083859,845.4660620610026,17.69402142595544,18.27744340584196,18.67453770492467
96,19.231424507861167,1.366263729213026,17.86516077864814,0.7705355370281398,502.8664431279379,0.3650658227067218,845.460343696441,17.86516077864814,18.46088897083303,18.866358685154445
97,19.430786533427273,1.3947989090024364,18.035987624424838,0.7866373645060243,502.8591973055728,0.3727057298040953,845.4545656154429,18.035987624424838,18.64414916892125,19.058080803623177
98,19.630128655631367,1.4236265950546794,18.20650206057669,0.8029046116714921,502.8518770443483,0.3804245886272615,845.4487278230555,18.20650206057669,18.827224043959873,19.249704067004107
99,19.82945087447345,1.4527466890976506,18.3767041853758,0.8193372342266506,502.84448236419854,0.3882223924342997,845.4428303243781,18.3767041853758,19.0101136402468,19.44122848203915
100,20.028753189953523,1.4821590918791419,18.54659409807438,0.8359351874292742,502.83701328525734,0.3960991344146279,845.4368731245611,18.54659409807438,19.19281800252425,19.632654055538897
101,20.228035602071593,1.5118637031676863,18.716171898903905,0.8526984260931058,502.82946982785865,0.40405480768901775,845.4308562288073,18.716171898903905,19.375337175978487,19.823980794382575
102,20.42729811082765,1.5418604217534067,18.885437689074244,0.8696269045881644,502.8218520125358,0.4120894053096092,845.4247796423716,18.885437689074244,19.557671206239487,20.01520870551804
103,20.626540716221694,1.5721491454488739,19.05439157077282,0.8867205768410553,502.814159860022,0.4202029202599262,845.4186433705604,19.05439157077282,19.73982013938064,20.20633779596177
104,20.825763418253736,1.6027297710899768,19.22303364716376,0.9039793963352815,502.8063933912497,0.4283953454548919,845.4124474187323,19.22303364716376,19.921784021918455,20.397368072798844
105,21.02496621692376,1.6336021945367944,19.391364022386966,0.9214033161115593,502.7985526273503,0.4366666737408434,845.4061917922975,19.391364022386966,20.103562900812204,20.588299543182917
106,21.224149112231782,1.6647663106744788,19.5593828015573,0.938992288768138,502.7906375896549,0.44501689789554844,845.3998764967184,19.5593828015573,20.285156823463645,20.779132214336233
107,21.423312104177793,1.696222013414148,19.727090090763646,0.9567462664611186,502.78264829969305,0.45344601062822004,845.3935015375089,19.727090090763646,20.466565837716676,20.969866093549573
108,21.622455192761795,1.727969195693784,19.89448599706801,0.9746652009047811,502.7745847791934,0.46195400457953373,845.3870669202348,19.89448599706801,20.647789991857014,21.16050118818226
109,21.821578377983784,1.7600077494791386,20.061570628504644,0.9927490433719095,502.7664470500832,0.4705408723216422,845.3805726505137,20.061570628504644,20.828829334611875,21.35103750566214
110,22.020681659843767,1.7923375657646503,20.228344094079116,1.010997744694122,502.7582351344882,0.4792066063581922,845.3740187340156,20.228344094079116,21.009683915149644,21.541475053485573
111,22.21976503834174,1.8249585345743662,20.394806503767374,1.0294112552622061,502.7499490547325,0.48795119912434093,845.3674051764613,20.394806503767374,21.190353783079534,21.7318138392174
112,22.418828513477703,1.8578705449628734,20.560957968514828,1.0479895250264515,502.74158883333865,0.4967746429867725,845.3607319836241,20.560957968514828,21.37083898845125,21.92205387049093
113,22.61787208525166,1.8910734850162378,20.72679860023542,1.066732503496992,502.73315449302686,0.5056769302437143,845.3539991613289,20.72679860023542,21.551139581754665,22.112195155007946
114,22.816895753663605,1.9245672418529505,20.892328511810653,1.0856401397441429,502.7246460567157,0.5146580531249539,845.3472067154524,20.892328511810653,21.731255613919462,22.30223770053865
115,23.01589951871354,1.9583517016248835,21.057547817088654,1.1047123823987517,502.71606354752106,0.5237180037918564,845.340354651923,21.057547817088654,21.911187136314787,22.492181514921683
116,23.214883380401464,1.9924267495182508,21.22245663088321,1.1239491796525405,502.7074069887569,0.5328567743373807,845.3334429767203,21.22245663088321,22.090934200748922,22.682026606064085
117,23.41384733872738,2.026792269754581,21.3870550689728,1.1433504792584581,502.69867640393426,0.5420743567860972,845.3264716958768,21.3870550689728,22.27049685946892,22.87177298194128
118,23.61279139369129,2.0614481455916933,21.551343248099595,1.1629162285310344,502.6898718167616,0.5513707430942058,845.3194408154756,21.551343248099595,22.449875165160254,23.061420650597082
119,23.811715545293186,2.096394259324686,21.7153212859685,1.1826463743467348,502.6809932511445,0.5607459251495518,845.3123503416523,21.7153212859685,22.62906917094645,23.250969620143636
120,24.010619793533078,2.1316304922869294,21.878989301246147,1.2025408631443204,502.6720407311856,0.5701998947716455,845.3052002805936,21.878989301246147,22.808078930388756,23.440419898761434
121,24.209504138410956,2.1671567248510692,22.042347413559888,1.2225996409252098,502.6630142811842,0.5797326437116784,845.2979906385381,22.042347413559888,22.986904497485746,23.629771494699277
122,24.40836857992683,2.202972836430033,22.205395743496798,1.2428226532538436,502.6539139256363,0.5893441636525423,845.2907214217759,22.205395743496798,23.165545926672987,23.81902441627429
123,24.60721311808069,2.2390787054780517,22.36813441260264,1.263209845258052,502.6447396892344,0.5990344462088467,845.2833926366494,22.36813441260264,23.344003272822636,24.008178671871843
124,24.80603775287254,2.2754742094916818,22.530563543380858,1.283761161629426,502.63549159686727,0.6088034829269372,845.2760042895515,22.530563543380858,23.522276591243116,24.197234269945604
125,25.004842484302387,2.312159225010841,22.692683259291545,1.30447654662369,502.62616967361987,0.6186512652849145,845.2685563869281,22.692683259291545,23.700365937678697,24.386191219017473
126,25.203627312370216,2.349133627619846,22.85449368475037,1.3253559440610787,502.61677394477306,0.6285777846926524,845.2610489352751,22.85449368475037,23.878271368309136,24.575049527677564
127,25.40239223707604,2.3863972919484655,23.015994945127574,1.3463992973267158,502.6073044358035,0.6385830324918158,845.2534819411414,23.015994945127574,24.055992939749324,24.763809204584224
128,25.601137258419858,2.4239500916729724,23.177187166746887,1.3676065493709952,502.59776117238357,0.6486669999558816,845.2458554111266,23.177187166746887,24.233530709048864,24.952470258463975
129,25.799862376401663,2.461791899517208,23.338070476884454,1.3889776427099683,502.58814418038105,0.6588296782901555,845.2381693518823,23.338070476884454,24.410884733691695,25.14103269811151
130,25.99856759102146,2.4999225872536583,23.498645003767802,1.4105125194257278,502.578453485859,0.6690710586317924,845.2304237701111,23.498645003767802,24.588055071595733,25.329496532389665
131,26.197252902279246,2.538342025704526,23.65891087657472,1.4322111211668016,502.5686891150754,0.6793911320498155,845.222618672568,23.65891087657472,24.765041781112444,25.51786177022943
132,26.395918310175023,2.577050084742825,23.818868225432198,1.4540733891485442,502.55885109448366,0.6897898895451355,845.2147540660591,23.818868225432198,24.94184492102648,25.706128420629888
133,26.594563814708792,2.61604663329347,23.97851718141532,1.476099264153533,502.54893945073144,0.7002673220505703,845.2068299574414,23.97851718141532,25.11846455055526,25.89429649265822
134,26.793189415880555,2.6553315393343784,24.137857876546178,1.4982886865319676,502.5389542106612,0.7108234204308649,845.1988463536245,24.137857876546178,25.294900729348587,26.08236599544969
135,26.9917951136903,2.6949046698975856,24.296890443792716,1.5206415962020712,502.52889540130957,0.721458175482711,845.1908032615685,24.296890443792716,25.47115351748823,26.270336938207592
136,27.190380908138042,2.734765891070356,24.455615017067686,1.5431579326504952,502.51876304990776,0.7321715779347667,845.1827006882852,24.455615017067686,25.647222975487548,26.458209330203275
137,27.388946799223774,2.7749150679963126,24.614031731227463,1.5658376349327257,502.50855718388084,0.7429636184476782,845.1745386408385,24.614031731227463,25.823109164291047,26.645983180776096
138,27.587492786947497,2.8153520648765644,24.772140722070933,1.5886806416734949,502.4982778308475,0.753834287614098,845.1663171263431,24.772140722070933,25.998812145274,26.8336584993334
139,27.78601887130921,2.8560767449708537,24.929942126338357,1.6116868910671933,502.4879250186203,0.7647835759587069,845.1580361519648,24.929942126338357,26.174331980242016,27.021235295350504
140,27.98452505230891,2.8970889705986975,25.087436081710212,1.6348563208782851,502.4774987752053,0.7758114739382339,845.1496957249213,25.087436081710212,26.349668731430626,27.208713578370677
141,28.183011329946602,2.938388603140545,25.244622726806057,1.6581888684417272,502.4669991288018,0.7869179719414773,845.1412958524819,25.244622726806057,26.524822461504876,27.396093358005125
142,28.381477704222288,2.9799755030389394,25.401502201183348,1.681684470663389,502.456426107802,0.7981030602893253,845.1328365419668,25.401502201183348,26.6997932335589,27.583374643932963
143,28.57992417513596,3.021849529799689,25.558074645336273,1.705343064020479,502.4457797407913,0.8093667292347777,845.1243178007473,25.558074645336273,26.874581111115482,27.770557445901183
144,28.778350742687632,3.0640105419930435,25.71434020069459,1.7291645845619683,502.4350600565476,0.8207089689629657,845.1157396362471,25.71434020069459,27.049186158125664,27.957641773724667
145,28.976757406877287,3.1064583972548783,25.870299009622407,1.753148967909023,502.42426708404145,0.8321297695911752,845.1071020559401,25.870299009622407,27.223608438968263,28.14462763728611
146,29.175144167704932,3.1491929522878896,26.02595121541704,1.777296149255434,502.4134008524356,0.8436291211688663,845.0984050673518,26.02595121541704,27.397848018449498,28.331515046536065
147,29.373511025170576,3.1922140628627904,26.181296962307783,1.801606063368053,502.4024613910849,0.8552070136776967,845.0896486780595,26.181296962307783,27.571904961802524,28.51830401149288
148,29.571857979274203,3.2355215838195197,26.336336395454683,1.8260786445872312,502.39144872953625,0.8668634370315415,845.0808328956911,26.336336395454683,27.745779334686972,28.704994542242662
149,29.77018503001582,3.2791153690684562,26.491069660947364,1.8507138268272585,502.38036289752824,0.8785983810765173,845.0719577279259,26.491069660947364,27.91947120318856,28.891586648939303
150,29.968492177395433,3.32299527159164,26.645496905803792,1.875511543576806,502.3692039249909,0.8904118355910031,845.0630231824948,26.645496905803792,28.092980633818627,29.07808034180443
151,30.166779421413032,3.367161143444001,26.79961827796903,1.9004717278993737,502.3579718420458,0.9023037902856619,845.0540292671794,26.79961827796903,28.26630769351366,29.26447563112737
152,30.365046762068623,3.4116128357545974,26.953433926314027,1.9255943124337374,502.3466666790053,0.9142742348034647,845.0449759898131,26.953433926314027,28.439452449634885,29.45077252726516
153,30.56329419936221,3.4563501987278547,27.106944000634357,1.9508792293944022,502.3352884663731,0.9263231587197115,845.0358633582798,27.106944000634357,28.61241496996781,29.6369710406425
154,30.761521733293783,3.501373081644822,27.26014865164896,1.9763264105720526,502.32383723484315,0.9384505515420544,845.026691380515,27.26014865164896,28.78519532272173,29.82307118175173
155,30.959729363863346,3.546681332864425,27.413048030998922,2.001935787334015,502.3123130153002,0.9506564027105214,845.0174600645053,27.413048030998922,28.95779357652933,30.009072961152825
156,31.157917091070903,3.5922747998247355,27.565642291246167,2.0277072906247113,502.30071583881937,0.9629407015975373,845.0081694182882,27.565642291246167,29.130209800446192,30.194976389473364
157,31.356084914916448,3.6381533290442403,27.717931585872208,2.0536408509661244,502.28904573666574,0.9753034375079488,844.9988194499527,27.717931585872208,29.302444063950322,30.380781477408497
158,31.554232835399983,3.6843167661231218,27.86991606927686,2.0797363984582615,502.2773027402943,0.987744599679046,844.9894101676383,27.86991606927686,29.47449643694172,30.566488235720936
159,31.75236085252151,3.7307649557445473,28.02159589677696,2.105993862779623,502.2654868813497,1.000264177280588,844.9799415795363,28.02159589677696,29.646366989741885,30.75209667524092
160,31.950468966281026,3.7774977416759588,28.172971224605067,2.1324131731876723,502.2535981916661,1.0128621594148237,844.9704136938888,28.172971224605067,29.818055793093354,30.937606806866203
161,32.14855717667854,3.824514966770377,28.32404220990816,2.1589942585193067,502.2416367032668,1.0255385351165176,844.9608265189881,28.32404220990816,29.98956291815923,31.12301864156202
162,32.346625483714035,3.8718164729677063,28.47480901074633,2.1857370471913344,502.22960244836446,1.0382932933529725,844.951180063179,28.47480901074633,30.1608884365227,31.308332190361064
