"beta","alpha","gamma","W","c","v","r","k","sigma","spec","transformation","ss_monop1","ss_monop2","ss_monop3","ss_cournot1","ss_cournot2","ss_cournot3","ss_bertrand1","ss_bertrand2","ss_bertrand3","harvest_monop1","harvest_monop2","harvest_monop3","price_monop1","price_monop2","price_monop3","price_poachers_monop1","price_poachers_monop2","price_poachers_monop3","profit_monop1","profit_monop2","profit_monop3","harvest_cournot1","price_poachers_cournot1","farmed_cournot1","p_farmed_cournot1","p_wild_cournot1","profit_farmed_cournot1","profit_trader_cournot1","harvest_cournot2","price_poachers_cournot2","farmed_cournot2","p_farmed_cournot2","p_wild_cournot2","profit_farmed_cournot2","profit_trader_cournot2","harvest_cournot3","price_poachers_cournot3","farmed_cournot3","p_farmed_cournot3","p_wild_cournot3","profit_farmed_cournot3","profit_trader_cournot3","e","a_f","a_w","b_f","b_w","harvest_bertrand1","price_poachers_bertrand1","farmed_bertrand1","p_farmed_bertrand1","p_wild_bertrand1","profit_farmed_bertrand1","profit_trader_bertrand1","harvest_bertrand2","price_poachers_bertrand2","farmed_bertrand2","p_farmed_bertrand2","p_wild_bertrand2","profit_farmed_bertrand2","profit_trader_bertrand2","harvest_bertrand3","price_poachers_bertrand3","farmed_bertrand3","p_farmed_bertrand3","p_wild_bertrand3","profit_farmed_bertrand3","profit_trader_bertrand3"
1527.15980534519,1587792.39661445,1374.44382481067,2.32430359258355,6968.61320859597,50818.5,0.2012827,20226,0.0000200307674145246,"c","8",17249,NA,NA,18244,NA,NA,17241,NA,NA,511.054293696209,NA,NA,807330.820932525,NA,NA,19900.6320420034,NA,NA,398858239.317156,NA,NA,359.902553201749,12527.7325494933,341.257035178815,597599.744523374,569125.05884891,177847478.267605,197812777.154378,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0031017330921648,547.212024451858,547.212024451858,0.00344637010240533,0.00344637010240533,512.250083378382,19965.71220871,458.320414452655,183804.917835037,175568.995565143,60950390.1387281,76138122.1761476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1527.15980534519,1587792.39661445,1374.44382481067,2.32430359258355,8710.76651074496,50818.5,0.2012827,20226,0.0000200307674145246,"c","10",17253,NA,NA,18249,NA,NA,17256,NA,NA,510.494063765459,NA,NA,808186.381564517,NA,NA,19869.6000038394,NA,NA,397984242.758836,NA,NA,359.200180221533,12496.4333224203,341.573103019912,596682.640928271,569763.277140239,178177070.885808,197041441.830318,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0031017330921648,547.212024451858,547.212024451858,0.00344637010240533,0.00344637010240533,510.159490456082,19849.674009078,459.901535150193,184263.696390606,176588.503466407,61371650.6784587,75517921.1660302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1527.15980534519,1587792.39661445,1374.44382481067,2.32430359258355,13066.1497661174,50818.5,0.2012827,20226,0.0000200307674145246,"c","15",17263,NA,NA,18259,NA,NA,17292,NA,NA,509.093451292452,NA,NA,810325.340636158,NA,NA,19792.1348917483,NA,NA,395803386.794171,NA,NA,357.442813876608,12421.6779632,342.363917875129,594388.009673593,571360.125791155,179003062.077585,195118130.236513,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0031017330921648,547.212024451858,547.212024451858,0.00344637010240533,0.00344637010240533,504.926858236454,19564.3620657675,463.858988089407,185411.992372066,179140.272314095,62432401.1751257,73976713.0612577,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1527.15980534519,1587792.39661445,1374.44382481067,2.32430359258355,17421.5330214899,50818.5,0.2012827,20226,0.0000200307674145246,"c","20",17273,NA,NA,18270,NA,NA,17329,NA,NA,507.692785146437,NA,NA,812464.38167506,NA,NA,19714.8337141798,NA,NA,393628439.306637,NA,NA,355.685931412753,12345.7439568428,343.154514983863,592094.010232899,572956.534758656,179830735.183672,193204777.086996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0031017330921648,547.212024451858,547.212024451858,0.00344637010240533,0.00344637010240533,499.694260379522,19279.023394299,467.816415040028,186560.280812665,181692.024404317,63502233.2709304,72451404.3578686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1527.15980534519,1587792.39661445,1374.44382481067,2.32430359258355,43553.8325537248,50818.5,0.2012827,20226,0.0000200307674145246,"c","50",17332,NA,NA,18335,NA,NA,17545,NA,NA,499.28695020232,NA,NA,825301.434932082,NA,NA,19256.6406959889,NA,NA,380701786.815223,NA,NA,345.142641195309,11895.0004372994,347.898995581713,578327.408106973,582536.801735177,184837818.724556,181920533.674627,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0031017330921648,547.212024451858,547.212024451858,0.00344637010240533,0.00344637010240533,468.22680430936,17622.8928032575,491.615331395613,193465.78302178,197037.584869015,70127591.315436,63613696.0800419,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1527.15980534519,793896.198307225,1374.44382481067,2.32430359258355,871.076651074496,50818.5,0.2012827,20226,0.0000200307674145246,"alpha","0.5",18858,NA,NA,19256,NA,NA,18695,NA,NA,256.900289737051,NA,NA,401568.401839267,NA,NA,8369.5287202354,NA,NA,100789124.584517,NA,NA,185.905104841055,5808.80548172016,159.630175326495,330712.702097451,290586.685854537,38914769.8464764,52779724.1109793,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0031017330921648,273.606012225929,273.606012225929,0.00344637010240533,0.00344637010240533,284.883971671996,9443.75581525584,193.428042441296,106943.651012161,92976.8691039991,10856178.0920044,23549089.3038351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1527.15980534519,952675.43796867,1374.44382481067,2.32430359258355,871.076651074496,50818.5,0.2012827,20226,0.0000200307674145246,"alpha","0.6",18557,NA,NA,19060,NA,NA,18414,NA,NA,308.230398267017,NA,NA,481958.362949742,NA,NA,10370.2112797386,NA,NA,145089311.50417,NA,NA,221.244927142072,7055.94524239683,195.712397613964,384795.634585486,345803.381761369,58495325.1982469,74753430.6220017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0031017330921648,328.327214671115,328.327214671115,0.00344637010240533,0.00344637010240533,332.179501285548,11350.2185453832,245.028301259495,121916.000842548,108606.619875809,17420899.855245,32017229.0832326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1527.15980534519,1270233.91729156,1374.44382481067,2.32430359258355,871.076651074496,50818.5,0.2012827,20226,0.0000200307674145246,"alpha","0.8",17924,NA,NA,18654,NA,NA,17823,NA,NA,410.746220992801,NA,NA,642958.798393922,NA,NA,14812.602845209,NA,NA,257650884.610015,NA,NA,291.85591993301,9717.44821067382,267.907735503895,492871.859406623,456299.154735485,109611215.04979,130083285.905721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0031017330921648,437.769619561486,437.769619561486,0.00344637010240533,0.00344637010240533,426.276559048288,15547.39061496,348.602433448772,151969.108637613,140107.028384521,35261348.3158962,52725534.2272225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1527.15980534519,1905350.87593734,1374.44382481067,2.32430359258355,871.076651074496,50818.5,0.2012827,20226,0.0000200307674145246,"alpha","1.2",16476,NA,NA,17781,NA,NA,16501,NA,NA,614.943512139932,NA,NA,966233.861639434,NA,NA,26245.770690454,NA,NA,577503915.082721,NA,NA,432.742326642358,15857.863839433,412.449421776394,708586.136455269,677595.627810275,259792065.685136,285984987.871184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0031017330921648,656.65442934223,656.65442934223,0.00344637010240533,0.00344637010240533,611.783553183139,26031.8445162727,557.782974509315,212665.010367537,204418.259045933,90275227.9667577,108600964.151867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1527.15980534519,2222909.35526023,1374.44382481067,2.32430359258355,871.076651074496,50818.5,0.2012827,20226,0.0000200307674145246,"alpha","1.4",1674,2937,15617,17306,NA,NA,15742,NA,NA,309.098952809575,505.300974796475,716.365074059006,1750865.85865516,1451234.01694931,1128905.40820419,1277951.28539901,678687.601987317,34030.3844970663,145908150.481198,389928300.674907,783706218.553648,502.968400702917,19456.9595070152,484.817973094996,816159.764562985,788441.161070339,358956571.165291,386336629.996034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0031017330921648,766.096834232601,766.096834232601,0.00344637010240533,0.00344637010240533,702.517803396738,32844.6918252444,663.900406525673,243456.082963686,237558.58933483,127892169.641714,143203210.747716,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1527.15980534519,2540467.83458312,1374.44382481067,2.32430359258355,871.076651074496,50818.5,0.2012827,20226,0.0000200307674145246,"alpha","1.6",1185,4437,14606,16799,NA,NA,14887,NA,NA,224.643220006704,697.15078183854,816.951062062429,2197401.73844557,1475807.18229433,1292853.00966731,1853464.56565694,410275.453354464,44367.1081004349,77067472.5114694,742229006.13586,1019240256.2598,573.002232539016,23524.3226085456,557.273033414604,923482.377839336,899461.377166263,474264416.035215,501414758.959444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0031017330921648,875.539239122973,875.539239122973,0.00344637010240533,0.00344637010240533,791.069731289293,41355.0036415141,771.66833441509,274726.064041517,271763.160694133,172782377.006857,181579836.514179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
